method,task,task_name,phase,iter,frames_total,raw,normalized
baseline,5,"biggrid50-goal(27,3)",task1,400,1689600,0.9806121587753296,0.9406865195193054
baseline,5,"biggrid50-goal(27,3)",task1,410,1699840,0.9887754321098328,0.9656605301878325
baseline,5,"biggrid50-goal(27,3)",task1,420,1710080,0.9040815234184265,0.7065553290574857
baseline,5,"biggrid50-goal(27,3)",task1,430,1720320,0.9418367147445679,0.8220602879550458
baseline,5,"biggrid50-goal(27,3)",task1,440,1730560,0.8693876266479492,0.6004158293035662
baseline,5,"biggrid50-goal(27,3)",task1,450,1740800,0.9071428179740906,0.7159207882011261
baseline,5,"biggrid50-goal(27,3)",task1,460,1751040,0.9999998807907104,0.9999996353014352
baseline,5,"biggrid50-goal(27,3)",task1,470,1761280,0.9653061032295227,0.8938605002460803
baseline,5,"biggrid50-goal(27,3)",task1,480,1771520,0.9999998807907104,0.9999996353014352
baseline,5,"biggrid50-goal(27,3)",task1,490,1781760,0.9999998807907104,0.9999996353014352
baseline,5,"biggrid50-goal(27,3)",task1,500,1792000,0.9999998807907104,0.9999996353014352
baseline,6,"biggrid50-goal(3,31)",task1,10,1802240,0.8418366312980652,-0.019737289604374177
baseline,6,"biggrid50-goal(3,31)",task1,20,1812480,0.8418366312980652,-0.019737289604374177
baseline,6,"biggrid50-goal(3,31)",task1,30,1822720,0.8418366312980652,-0.019737289604374177
baseline,6,"biggrid50-goal(3,31)",task1,40,1832960,0.8418366312980652,-0.019737289604374177
baseline,6,"biggrid50-goal(3,31)",task1,50,1843200,0.8418366312980652,-0.019737289604374177
baseline,6,"biggrid50-goal(3,31)",task1,60,1853440,0.8418366312980652,-0.019737289604374177
baseline,6,"biggrid50-goal(3,31)",task1,70,1863680,0.8581631779670715,0.08552594919415675
baseline,6,"biggrid50-goal(3,31)",task1,80,1873920,0.8622447848320007,0.11184156674727853
baseline,6,"biggrid50-goal(3,31)",task1,90,1884160,0.8724489212036133,0.1776313792161268
baseline,6,"biggrid50-goal(3,31)",task1,100,1894400,0.8724489212036133,0.1776313792161268
baseline,6,"biggrid50-goal(3,31)",task1,110,1904640,0.8734692335128784,0.1842097071648744
baseline,6,"biggrid50-goal(3,31)",task1,120,1914880,0.8724488019943237,0.177630610630083
baseline,6,"biggrid50-goal(3,31)",task1,130,1925120,0.8693876266479492,0.1578940896117526
baseline,6,"biggrid50-goal(3,31)",task1,140,1935360,0.8989793658256531,0.3486828933114184
baseline,6,"biggrid50-goal(3,31)",task1,150,1945600,0.8959182500839233,0.3289467565861099
baseline,6,"biggrid50-goal(3,31)",task1,160,1955840,0.9132651090621948,0.4407883233333884
baseline,6,"biggrid50-goal(3,31)",task1,170,1966080,0.8846937417984009,0.2565782318754921
baseline,6,"biggrid50-goal(3,31)",task1,180,1976320,0.8744896650314331,0.19078880369966578
baseline,6,"biggrid50-goal(3,31)",task1,190,1986560,0.8887754678726196,0.2828946180146577
baseline,6,"biggrid50-goal(3,31)",task1,200,1996800,0.9683672189712524,0.7960518503516858
baseline,7,"biggrid50-goal(33,10)",task1,10,2007040,0.7836734652519226,0.26046525180627195
baseline,7,"biggrid50-goal(33,10)",task1,20,2017280,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,30,2027520,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,40,2037760,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,50,2048000,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,60,2058240,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,70,2068480,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,80,2078720,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,90,2088960,0.9071428179740906,0.6825580698757973
baseline,7,"biggrid50-goal(33,10)",task1,100,2099200,0.9642855525016785,0.8779064483776461
baseline,7,"biggrid50-goal(33,10)",task1,110,2109440,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,120,2119680,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,130,2129920,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,140,2140160,0.8785713315010071,0.5848834730955237
baseline,7,"biggrid50-goal(33,10)",task1,150,2150400,0.8785713315010071,0.5848834730955237
baseline,8,"biggrid50-goal(27,45)",task1,10,2160640,0.7765305638313293,0.3507903184303969
baseline,8,"biggrid50-goal(27,45)",task1,20,2170880,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,30,2181120,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,40,2191360,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,50,2201600,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,60,2211840,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,70,2222080,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,80,2232320,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,90,2242560,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,100,2252800,0.7826530337333679,0.36857694197797614
baseline,8,"biggrid50-goal(27,45)",task1,110,2263040,0.7836734652519226,0.3715414369558238
baseline,8,"biggrid50-goal(27,45)",task1,120,2273280,0.7867347002029419,0.38043474872961347
baseline,8,"biggrid50-goal(27,45)",task1,130,2283520,0.7867347002029419,0.38043474872961347
baseline,8,"biggrid50-goal(27,45)",task1,140,2293760,0.7877551317214966,0.38339924370746115
baseline,8,"biggrid50-goal(27,45)",task1,150,2304000,0.7928571105003357,0.39822119911743936
baseline,8,"biggrid50-goal(27,45)",task1,160,2314240,0.7887755036354065,0.38636356552555545
baseline,8,"biggrid50-goal(27,45)",task1,170,2324480,0.8040815591812134,0.4308297780749969
baseline,8,"biggrid50-goal(27,45)",task1,180,2334720,0.8173468708992004,0.4693673469882497
baseline,8,"biggrid50-goal(27,45)",task1,190,2344960,0.7948979139328003,0.40415001591338134
baseline,8,"biggrid50-goal(27,45)",task1,200,2355200,0.8030611872673035,0.4278654562569026
baseline,8,"biggrid50-goal(27,45)",task1,210,2365440,0.8193877339363098,0.4752963369439451
baseline,8,"biggrid50-goal(27,45)",task1,220,2375680,0.7969387769699097,0.4100790058690767
baseline,8,"biggrid50-goal(27,45)",task1,230,2385920,0.7969387769699097,0.4100790058690767
baseline,8,"biggrid50-goal(27,45)",task1,240,2396160,0.8081632852554321,0.44268775798638754
baseline,8,"biggrid50-goal(27,45)",task1,250,2406400,0.8520407676696777,0.5701579251582767
baseline,8,"biggrid50-goal(27,45)",task1,260,2416640,0.8346937894821167,0.5197625494933865
baseline,8,"biggrid50-goal(27,45)",task1,270,2426880,0.8806121945381165,0.6531618797807244
baseline,8,"biggrid50-goal(27,45)",task1,280,2437120,0.8622449040412903,0.5998023554574933
baseline,8,"biggrid50-goal(27,45)",task1,290,2447360,0.8612244725227356,0.5968378604796456
baseline,8,"biggrid50-goal(27,45)",task1,300,2457600,0.8489795923233032,0.5612647865442404
baseline,8,"biggrid50-goal(27,45)",task1,310,2467840,0.8622449040412903,0.5998023554574933
baseline,8,"biggrid50-goal(27,45)",task1,320,2478080,0.8530611991882324,0.5731224201361244
baseline,8,"biggrid50-goal(27,45)",task1,330,2488320,0.8846938014030457,0.6650195133726082
baseline,8,"biggrid50-goal(27,45)",task1,340,2498560,0.8846938014030457,0.6650195133726082
baseline,8,"biggrid50-goal(27,45)",task1,350,2508800,0.8806121945381165,0.6531618797807244
baseline,8,"biggrid50-goal(27,45)",task1,360,2519040,0.8857142329216003,0.6679840083504559
baseline,8,"biggrid50-goal(27,45)",task1,370,2529280,0.8775509595870972,0.6442685680069347
baseline,8,"biggrid50-goal(27,45)",task1,380,2539520,0.8765305280685425,0.641304073029087
baseline,8,"biggrid50-goal(27,45)",task1,390,2549760,0.8765305280685425,0.641304073029087
baseline,8,"biggrid50-goal(27,45)",task1,400,2560000,0.8857142329216003,0.6679840083504559
baseline,8,"biggrid50-goal(27,45)",task1,410,2570240,0.8612244725227356,0.5968378604796456
baseline,8,"biggrid50-goal(27,45)",task1,420,2580480,0.8704081773757935,0.6235177958010145
baseline,8,"biggrid50-goal(27,45)",task1,430,2590720,0.8765305280685425,0.641304073029087
baseline,8,"biggrid50-goal(27,45)",task1,440,2600960,0.8530611991882324,0.5731224201361244
baseline,8,"biggrid50-goal(27,45)",task1,450,2611200,0.883673369884491,0.6620550183947606
baseline,9,"biggrid50-goal(21,45)",task1,10,2621440,0.8928569555282593,0.508579536290047
baseline,9,"biggrid50-goal(21,45)",task1,20,2631680,0.8928569555282593,0.508579536290047
baseline,9,"biggrid50-goal(21,45)",task1,30,2641920,0.8928569555282593,0.508579536290047
baseline,9,"biggrid50-goal(21,45)",task1,40,2652160,0.8928569555282593,0.508579536290047
baseline,9,"biggrid50-goal(21,45)",task1,50,2662400,0.8928569555282593,0.508579536290047
baseline,9,"biggrid50-goal(21,45)",task1,60,2672640,0.8928569555282593,0.508579536290047
baseline,9,"biggrid50-goal(21,45)",task1,70,2682880,0.8979590535163879,0.5319807320613796
baseline,9,"biggrid50-goal(21,45)",task1,80,2693120,0.8948978185653687,0.5179401239512397
baseline,9,"biggrid50-goal(21,45)",task1,90,2703360,0.9408162236213684,0.7285486988400417
baseline,9,"biggrid50-goal(21,45)",task1,100,2713600,0.9642855525016785,0.8361927231272673
baseline,9,"biggrid50-goal(21,45)",task1,110,2723840,0.9999998807907104,0.999999453236702
baseline,9,"biggrid50-goal(21,45)",task1,120,2734080,0.9999998807907104,0.999999453236702
baseline,9,"biggrid50-goal(21,45)",task1,130,2744320,0.946938693523407,0.7566299150603216
baseline,9,"biggrid50-goal(21,45)",task1,140,2754560,0.9999998807907104,0.999999453236702
baseline,9,"biggrid50-goal(21,45)",task1,150,2764800,0.9336733818054199,0.6957874621708143
baseline,10,"biggrid50-goal(33,3)",task1,10,2775040,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,20,2785280,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,30,2795520,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,40,2805760,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,50,2816000,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,60,2826240,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,70,2836480,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,80,2846720,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,90,2856960,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,100,2867200,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,110,2877440,0.8755100965499878,0.6288029545137467
baseline,10,"biggrid50-goal(33,3)",task1,120,2887680,0.8775509595870972,0.634888286003471
baseline,10,"biggrid50-goal(33,3)",task1,130,2897920,0.8775509595870972,0.634888286003471
baseline,10,"biggrid50-goal(33,3)",task1,140,2908160,0.9071427583694458,0.7231234598948396
baseline,10,"biggrid50-goal(33,3)",task1,150,2918400,0.9999998807907104,0.9999996445483943
baseline,11,"biggrid50-goal(21,24)",task1,10,2928640,0.8479592204093933,0.22395857576822387
baseline,11,"biggrid50-goal(21,24)",task1,20,2938880,0.8316326141357422,0.14062486214486616
baseline,11,"biggrid50-goal(21,24)",task1,30,2949120,0.8316326141357422,0.14062486214486616
baseline,11,"biggrid50-goal(21,24)",task1,40,2959360,0.8316326141357422,0.14062486214486616
baseline,11,"biggrid50-goal(21,24)",task1,50,2969600,0.8336734771728516,0.15104176649279807
baseline,11,"biggrid50-goal(21,24)",task1,60,2979840,0.847959041595459,0.22395766307216536
baseline,11,"biggrid50-goal(21,24)",task1,70,2990080,0.8367346525192261,0.16666651455065692
baseline,11,"biggrid50-goal(21,24)",task1,80,3000320,0.8183673024177551,0.0729165050434063
